sib	rel	size	reason	main_rel
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (D).wav	6345636	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (D).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (C#_Db).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (C#_Db).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (B).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (B).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (F#_Gb).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (F#_Gb).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (A).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (A).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (F).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (F).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (G).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (G).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (C).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (C).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/13. Violin Flow (Major) - 流畅连奏小提琴（大调）/Violin Flow (A#_Bb).wav	6345638	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/13. Violin Flow (Major)/Violin Flow (A#_Bb).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (G#m_Abm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (G#m_Abm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (A#m_Bbm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (A#m_Bbm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Dm).wav	9805594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Dm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (F#m_Gbm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (F#m_Gbm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Bm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Bm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (D#m_Ebm).wav	9805594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (D#m_Ebm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Gm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Gm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Cm).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Cm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Em).wav	9805594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Em).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Am).wav	9228844	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Am).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (C#m_Dbm).wav	9805594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (C#m_Dbm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/18. Cello Night 2 (Minor) - 暗夜大提琴音色2（小调）/Cello Night 2 (Fm).wav	9805594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/18. Cello Night 2 (Minor)/Cello Night 2 (Fm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Am.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Am.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Cm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Cm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Fm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Fm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Gm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Gm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Dm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Dm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Bm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Bm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - G#m_Abm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - G#m_Abm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - D#m_Ebm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - D#m_Ebm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - A#m_Bbm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - A#m_Bbm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - F#m_Gbm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - F#m_Gbm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - C#m_Dbm.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - C#m_Dbm.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/22. In My Dreams (Minor) - 梦境氛围音色（小调）/In My Dreams - Em.wav	11305144	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/22. In My Dreams (Minor)/In My Dreams - Em.wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Fm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Fm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Am).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Am).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (D#m_Ebm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (D#m_Ebm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (A#m_Bbm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (A#m_Bbm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Gm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Gm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Cm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Cm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Bm).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Bm).wav
音乐&音效库	Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/2. Riffs_Melodies-重复连复段_旋律音色（非速度同步）/17. Cello Night 1 (Minor) - 暗夜大提琴音色1（小调）/Cello Night 1 (Em).wav	12112594	dup_main	01_商业音效包/Multiply Sound Film Score Bundle/1. Film Score Collection Vol 2 (Non-Tempo)/2. Riffs_Melodies/17. Cello Night 1 (Minor)/Cello Night 1 (Em).wav
